clip_id,condition,model_name,predicted_intent,is_valid,prompt_tokens,completion_tokens
12252,noisy,google/gemini-2.5-pro,transport_query,True,372,3
12254,noisy,google/gemini-2.5-pro,transport_traffic,True,368,3
12256,noisy,google/gemini-2.5-pro,transport_traffic,True,372,3
12261,noisy,google/gemini-2.5-pro,transport_query,True,376,3
12263,noisy,google/gemini-2.5-pro,qa_factoid,True,363,4
12264,noisy,google/gemini-2.5-pro,locations,True,365,1
12281,noisy,google/gemini-2.5-pro,transport_ticket,True,372,3
12289,noisy,google/gemini-2.5-pro,transport_traffic,True,371,3
12291,noisy,google/gemini-2.5-pro,transport_ticket,True,365,3
12293,noisy,google/gemini-2.5-pro,transport_ticket,True,366,3
12294,noisy,google/gemini-2.5-pro,transport_query,True,370,3
12299,noisy,google/gemini-2.5-pro,transport_taxi,True,372,3
12306,noisy,google/gemini-2.5-pro,transport_ticket,True,373,3
12308,noisy,google/gemini-2.5-pro,general_quirky,True,369,4
12310,noisy,google/gemini-2.5-pro,transport_ticket,True,375,3
12329,noisy,google/gemini-2.5-pro,general_quirky,True,366,4
12339,noisy,google/gemini-2.5-pro,transport_ticket,True,382,3
12340,noisy,google/gemini-2.5-pro,transport_ticket,True,375,3
12343,noisy,google/gemini-2.5-pro,transport_query,True,379,3
12354,noisy,google/gemini-2.5-pro,transport_query,True,368,3
12366,noisy,google/gemini-2.5-pro,transport_query,True,375,3
12367,noisy,google/gemini-2.5-pro,transport_query,True,371,3
12376,noisy,google/gemini-2.5-pro,transport_query,True,370,3
12377,noisy,google/gemini-2.5-pro,transport_taxi,True,366,3
1238,noisy,google/gemini-2.5-pro,radio,True,365,1
12381,noisy,google/gemini-2.5-pro,transport_ticket,True,377,3
12383,noisy,google/gemini-2.5-pro,play_audiobook,True,365,4
12392,noisy,google/gemini-2.5-pro,transport_traffic,True,369,3
124,noisy,google/gemini-2.5-pro,general_joke,True,367,3
12402,noisy,google/gemini-2.5-pro,transport_query,True,374,3
12409,noisy,google/gemini-2.5-pro,recommendation_locations,True,369,4
12413,noisy,google/gemini-2.5-pro,transport_traffic,True,369,3
12419,noisy,google/gemini-2.5-pro,general_quirky,True,368,4
12430,noisy,google/gemini-2.5-pro,transport_query,True,372,3
12436,noisy,google/gemini-2.5-pro,transport_traffic,True,373,3
12437,noisy,google/gemini-2.5-pro,transport_query,True,371,3
12442,noisy,google/gemini-2.5-pro,transport_traffic,True,370,3
12446,noisy,google/gemini-2.5-pro,transport_query,True,375,3
12452,noisy,google/gemini-2.5-pro,transport_taxi,True,368,3
12453,noisy,google/gemini-2.5-pro,transport_ticket,True,367,3
12468,noisy,google/gemini-2.5-pro,transport_ticket,True,369,3
12469,noisy,google/gemini-2.5-pro,transport_ticket,True,371,3
1247,noisy,google/gemini-2.5-pro,takeaway_query,True,375,4
12473,noisy,google/gemini-2.5-pro,transport_query,True,370,3
1249,noisy,google/gemini-2.5-pro,weather_query,True,372,3
12511,noisy,google/gemini-2.5-pro,transport_ticket,True,369,3
1252,noisy,google/gemini-2.5-pro,transport_taxi,True,371,3
12526,noisy,google/gemini-2.5-pro,transport_query,True,372,3
12532,noisy,google/gemini-2.5-pro,transport_query,True,369,3
12536,noisy,google/gemini-2.5-pro,transport_ticket,True,370,3
12537,noisy,google/gemini-2.5-pro,transport_ticket,True,371,3
12548,noisy,google/gemini-2.5-pro,transport_taxi,True,368,3
12553,noisy,google/gemini-2.5-pro,transport_taxi,True,370,3
12558,noisy,google/gemini-2.5-pro,transport_taxi,True,373,3
1256,noisy,google/gemini-2.5-pro,general_joke,True,371,3
12581,noisy,google/gemini-2.5-pro,transport_query,True,370,3
12582,noisy,google/gemini-2.5-pro,transport_query,True,374,3
12604,noisy,google/gemini-2.5-pro,transport_ticket,True,371,3
12606,noisy,google/gemini-2.5-pro,transport_ticket,True,376,3
12607,noisy,google/gemini-2.5-pro,transport_ticket,True,376,3
12608,noisy,google/gemini-2.5-pro,transport_taxi,True,370,3
12618,noisy,google/gemini-2.5-pro,transport_ticket,True,377,3
12623,noisy,google/gemini-2.5-pro,transport_query,True,373,3
12629,noisy,google/gemini-2.5-pro,general_quirky,True,373,4
12634,noisy,google/gemini-2.5-pro,transport_query,True,371,3
1264,noisy,google/gemini-2.5-pro,alarm_query,True,370,3
1266,noisy,google/gemini-2.5-pro,datetime_convert,True,381,3
12672,noisy,google/gemini-2.5-pro,transport_traffic,True,368,3
12675,noisy,google/gemini-2.5-pro,transport_traffic,True,366,3
12685,noisy,google/gemini-2.5-pro,transport_traffic,True,369,3
12689,noisy,google/gemini-2.5-pro,transport_ticket,True,383,3
12693,noisy,google/gemini-2.5-pro,transport_traffic,True,375,3
12707,noisy,google/gemini-2.5-pro,locations,True,364,1
12710,noisy,google/gemini-2.5-pro,music,True,365,1
12716,noisy,google/gemini-2.5-pro,transport_taxi,True,373,3
12717,noisy,google/gemini-2.5-pro,transport_traffic,True,368,3
12722,noisy,google/gemini-2.5-pro,transport_ticket,True,369,3
12723,noisy,google/gemini-2.5-pro,transport_ticket,True,369,3
12724,noisy,google/gemini-2.5-pro,transport_ticket,True,370,3
12736,noisy,google/gemini-2.5-pro,transport_traffic,True,364,3
12745,noisy,google/gemini-2.5-pro,transport_taxi,True,371,3
12759,noisy,google/gemini-2.5-pro,transport_traffic,True,368,3
1276,noisy,google/gemini-2.5-pro,iot_coffee,True,366,3
12779,noisy,google/gemini-2.5-pro,general_quirky,True,369,4
12789,noisy,google/gemini-2.5-pro,transport_traffic,True,370,3
12797,noisy,google/gemini-2.5-pro,transport_query,True,370,3
128,noisy,google/gemini-2.5-pro,datetime_query,True,367,3
12800,noisy,google/gemini-2.5-pro,locations,True,368,1
12802,noisy,google/gemini-2.5-pro,transport_query,True,372,3
12813,noisy,google/gemini-2.5-pro,transport_ticket,True,375,3
12814,noisy,google/gemini-2.5-pro,transport_ticket,True,375,3
12817,noisy,google/gemini-2.5-pro,qa_factoid,True,370,4
12818,noisy,google/gemini-2.5-pro,transport_ticket,True,371,3
12824,noisy,google/gemini-2.5-pro,transport_query,True,370,3
12835,noisy,google/gemini-2.5-pro,transport_query,True,371,3
12838,noisy,google/gemini-2.5-pro,transport_traffic,True,370,3
12839,noisy,google/gemini-2.5-pro,transport_taxi,True,370,3
12844,noisy,google/gemini-2.5-pro,transport_taxi,True,370,3
12846,noisy,google/gemini-2.5-pro,transport_ticket,True,375,3
12851,noisy,google/gemini-2.5-pro,transport_query,True,369,3
12856,noisy,google/gemini-2.5-pro,transport_query,True,366,3
12866,noisy,google/gemini-2.5-pro,transport_query,True,371,3
12869,noisy,google/gemini-2.5-pro,general_quirky,True,369,4
12873,noisy,google/gemini-2.5-pro,transport_ticket,True,364,3
12874,noisy,google/gemini-2.5-pro,transport_ticket,True,367,3
12883,noisy,google/gemini-2.5-pro,transport_ticket,True,378,3
12905,noisy,google/gemini-2.5-pro,transport_taxi,True,374,3
12908,noisy,google/gemini-2.5-pro,transport_query,True,371,3
12930,noisy,google/gemini-2.5-pro,recommendation_locations,True,372,4
12932,noisy,google/gemini-2.5-pro,general_quirky,True,371,4
1294,noisy,google/gemini-2.5-pro,news_query,True,368,3
12951,noisy,google/gemini-2.5-pro,qa_factoid,True,371,4
12957,noisy,google/gemini-2.5-pro,qa_definition,True,366,3
12961,noisy,google/gemini-2.5-pro,qa_definition,True,366,3
12963,noisy,google/gemini-2.5-pro,qa_definition,True,370,3
12972,noisy,google/gemini-2.5-pro,qa_factoid,True,371,4
12982,noisy,google/gemini-2.5-pro,qa_definition,True,367,3
12986,noisy,google/gemini-2.5-pro,qa_definition,True,372,3
12987,noisy,google/gemini-2.5-pro,general_quirky,True,374,4
12999,noisy,google/gemini-2.5-pro,qa_factoid,True,368,4
1300,noisy,google/gemini-2.5-pro,music_settings,True,364,3
1301,noisy,google/gemini-2.5-pro,news_query,True,372,3
13016,noisy,google/gemini-2.5-pro,qa_definition,True,369,3
13023,noisy,google/gemini-2.5-pro,takeaway_query,True,366,4
13031,noisy,google/gemini-2.5-pro,recommendation_locations,True,369,4
13035,noisy,google/gemini-2.5-pro,qa_maths,True,374,4
13040,noisy,google/gemini-2.5-pro,qa_maths,True,370,4
13043,noisy,google/gemini-2.5-pro,takeaway_order,True,379,4
13044,noisy,google/gemini-2.5-pro,transport_ticket,True,375,3
13064,noisy,google/gemini-2.5-pro,qa_definition,True,372,3
13067,noisy,google/gemini-2.5-pro,cooking_recipe,True,383,3
13069,noisy,google/gemini-2.5-pro,qa_definition,True,371,3
13074,noisy,google/gemini-2.5-pro,qa_factoid,True,370,4
13077,noisy,google/gemini-2.5-pro,qa_factoid,True,371,4
13078,noisy,google/gemini-2.5-pro,qa_factoid,True,370,4
1308,noisy,google/gemini-2.5-pro,weather_query,True,370,3
13083,noisy,google/gemini-2.5-pro,transport_taxi,True,371,3
13099,noisy,google/gemini-2.5-pro,qa_factoid,True,371,4
13101,noisy,google/gemini-2.5-pro,qa_maths,True,368,4
13102,noisy,google/gemini-2.5-pro,qa_maths,True,371,4
13115,noisy,google/gemini-2.5-pro,qa_factoid,True,369,4
13122,noisy,google/gemini-2.5-pro,qa_maths,True,371,4
13124,noisy,google/gemini-2.5-pro,qa_factoid,True,368,4
13135,noisy,google/gemini-2.5-pro,qa_factoid,True,372,4
13140,noisy,google/gemini-2.5-pro,qa_factoid,True,368,4
13150,noisy,google/gemini-2.5-pro,cooking_recipe,True,373,3
13154,noisy,google/gemini-2.5-pro,email_querycontact,True,372,4
13165,noisy,google/gemini-2.5-pro,qa_definition,True,367,3
13166,noisy,google/gemini-2.5-pro,qa_definition,True,367,3
13172,noisy,google/gemini-2.5-pro,qa_maths,True,370,4
13175,noisy,google/gemini-2.5-pro,qa_factoid,True,369,4
13177,noisy,google/gemini-2.5-pro,alarm_set,True,376,3
13178,noisy,google/gemini-2.5-pro,lists_createoradd,True,383,5
1318,noisy,google/gemini-2.5-pro,play_music,True,375,3
13181,noisy,google/gemini-2.5-pro,recommendation_movies,True,380,4
13186,noisy,google/gemini-2.5-pro,email_sendemail,True,369,4
13188,noisy,google/gemini-2.5-pro,news_query,True,379,3
13192,noisy,google/gemini-2.5-pro,qa_maths,True,372,4
13197,noisy,google/gemini-2.5-pro,general_quirky,True,370,4
13199,noisy,google/gemini-2.5-pro,general_quirky,True,368,4
132,noisy,google/gemini-2.5-pro,takeaway_order,True,366,4
13206,noisy,google/gemini-2.5-pro,locations,True,364,1
13215,noisy,google/gemini-2.5-pro,transport_traffic,True,376,3
13221,noisy,google/gemini-2.5-pro,qa_factoid,True,371,4
13222,noisy,google/gemini-2.5-pro,qa_factoid,True,371,4
13223,noisy,google/gemini-2.5-pro,qa_factoid,True,371,4
13242,noisy,google/gemini-2.5-pro,cooking_recipe,True,371,3
13252,noisy,google/gemini-2.5-pro,qa_factoid,True,371,4
13255,noisy,google/gemini-2.5-pro,qa_factoid,True,372,4
13283,noisy,google/gemini-2.5-pro,qa_factoid,True,370,4
13288,noisy,google/gemini-2.5-pro,qa_definition,True,371,3
13297,noisy,google/gemini-2.5-pro,qa_factoid,True,366,4
13298,noisy,google/gemini-2.5-pro,qa_factoid,True,367,4
13303,noisy,google/gemini-2.5-pro,general_quirky,True,371,4
13310,noisy,google/gemini-2.5-pro,lists_query,True,370,3
13312,noisy,google/gemini-2.5-pro,qa_maths,True,386,4
13318,noisy,google/gemini-2.5-pro,recommendation_locations,True,382,4
13330,noisy,google/gemini-2.5-pro,qa_factoid,True,369,4
13340,noisy,google/gemini-2.5-pro,qa_factoid,True,379,4
13341,noisy,google/gemini-2.5-pro,recommendation_events,True,380,4
13342,noisy,google/gemini-2.5-pro,qa_factoid,True,390,4
13346,noisy,google/gemini-2.5-pro,general_quirky,True,367,4
13348,noisy,google/gemini-2.5-pro,general_quirky,True,377,4
13359,noisy,google/gemini-2.5-pro,qa_maths,True,371,4
1336,noisy,google/gemini-2.5-pro,play_music,True,375,3
13361,noisy,google/gemini-2.5-pro,qa_definition,True,369,3
13363,noisy,google/gemini-2.5-pro,general_quirky,True,368,4
13370,noisy,google/gemini-2.5-pro,qa_maths,True,376,4
13372,noisy,google/gemini-2.5-pro,recommendation_events,True,371,4
13383,noisy,google/gemini-2.5-pro,qa_factoid,True,370,4
13391,noisy,google/gemini-2.5-pro,qa_maths,True,371,4
13400,noisy,google/gemini-2.5-pro,social_post,True,372,3
13404,noisy,google/gemini-2.5-pro,recommendation_events,True,369,4
13407,noisy,google/gemini-2.5-pro,qa_factoid,True,365,4
13411,noisy,google/gemini-2.5-pro,qa_maths,True,378,4
13412,noisy,google/gemini-2.5-pro,qa_maths,True,370,4
13439,noisy,google/gemini-2.5-pro,qa_factoid,True,368,4
13451,noisy,google/gemini-2.5-pro,general_quirky,True,380,4
13457,noisy,google/gemini-2.5-pro,transport_traffic,True,377,3
13459,noisy,google/gemini-2.5-pro,qa_maths,True,372,4
13460,noisy,google/gemini-2.5-pro,qa_maths,True,377,4
13464,noisy,google/gemini-2.5-pro,general_quirky,True,367,4
13467,noisy,google/gemini-2.5-pro,general_quirky,True,374,4
13473,noisy,google/gemini-2.5-pro,qa_factoid,True,372,4
13486,noisy,google/gemini-2.5-pro,query,True,374,1
13487,noisy,google/gemini-2.5-pro,qa_factoid,True,371,4
13491,noisy,google/gemini-2.5-pro,qa_factoid,True,373,4
13494,noisy,google/gemini-2.5-pro,qa_definition,True,368,3
13506,noisy,google/gemini-2.5-pro,datetime_query,True,371,3
1351,noisy,google/gemini-2.5-pro,weather_query,True,370,3
13513,noisy,google/gemini-2.5-pro,qa_factoid,True,370,4
13516,noisy,google/gemini-2.5-pro,qa_factoid,True,367,4
1352,noisy,google/gemini-2.5-pro,audio_volume_down,True,368,5
13521,noisy,google/gemini-2.5-pro,qa_factoid,True,368,4
13524,noisy,google/gemini-2.5-pro,general_quirky,True,370,4
13536,noisy,google/gemini-2.5-pro,general_quirky,True,367,4
13546,noisy,google/gemini-2.5-pro,recommendation_movies,True,372,4
13547,noisy,google/gemini-2.5-pro,qa_factoid,True,370,4
13548,noisy,google/gemini-2.5-pro,iot_wemo_on,True,373,6
13552,noisy,google/gemini-2.5-pro,qa_maths,True,370,4
13554,noisy,google/gemini-2.5-pro,qa_factoid,True,367,4
13567,noisy,google/gemini-2.5-pro,lists_query,True,373,3
13575,noisy,google/gemini-2.5-pro,qa_factoid,True,370,4
13580,noisy,google/gemini-2.5-pro,qa_factoid,True,368,4
13591,noisy,google/gemini-2.5-pro,qa_factoid,True,367,4
13592,noisy,google/gemini-2.5-pro,qa_factoid,True,371,4
1360,noisy,google/gemini-2.5-pro,hue_lightup,True,374,4
13604,noisy,google/gemini-2.5-pro,qa_factoid,True,370,4
13607,noisy,google/gemini-2.5-pro,qa_factoid,True,371,4
13616,noisy,google/gemini-2.5-pro,qa_factoid,True,369,4
13618,noisy,google/gemini-2.5-pro,recommendation_events,True,374,4
13619,noisy,google/gemini-2.5-pro,recommendation_events,True,373,4
13625,noisy,google/gemini-2.5-pro,qa_factoid,True,369,4
13630,noisy,google/gemini-2.5-pro,recommendation_locations,True,375,4
13636,noisy,google/gemini-2.5-pro,qa_factoid,True,370,4
13639,noisy,google/gemini-2.5-pro,qa_stock,True,377,3
13666,noisy,google/gemini-2.5-pro,qa_currency,True,369,3
13679,noisy,google/gemini-2.5-pro,qa_factoid,True,373,4
13681,noisy,google/gemini-2.5-pro,qa_factoid,True,370,4
13683,noisy,google/gemini-2.5-pro,qa_factoid,True,372,4
13684,noisy,google/gemini-2.5-pro,qa_currency,True,371,3
13685,noisy,google/gemini-2.5-pro,qa_currency,True,367,3
13688,noisy,google/gemini-2.5-pro,qa_currency,True,372,3
13689,noisy,google/gemini-2.5-pro,qa_definition,True,367,3
13690,noisy,google/gemini-2.5-pro,qa_factoid,True,367,4
13693,noisy,google/gemini-2.5-pro,qa_factoid,True,369,4
13694,noisy,google/gemini-2.5-pro,general_quirky,True,372,4
13705,noisy,google/gemini-2.5-pro,qa_definition,True,369,3
13706,noisy,google/gemini-2.5-pro,social_post,True,368,3
1371,noisy,google/gemini-2.5-pro,news_query,True,374,3
13714,noisy,google/gemini-2.5-pro,qa_definition,True,367,3
13717,noisy,google/gemini-2.5-pro,qa_factoid,True,371,4
1372,noisy,google/gemini-2.5-pro,general_quirky,True,369,4
13722,noisy,google/gemini-2.5-pro,qa_currency,True,374,3
13734,noisy,google/gemini-2.5-pro,news_query,True,375,3
13738,noisy,google/gemini-2.5-pro,qa_currency,True,373,3
1374,noisy,google/gemini-2.5-pro,audio_volume_up,True,369,5
13740,noisy,google/gemini-2.5-pro,qa_currency,True,372,3
13741,noisy,google/gemini-2.5-pro,qa_currency,True,371,3
13744,noisy,google/gemini-2.5-pro,qa_factoid,True,373,4
13754,noisy,google/gemini-2.5-pro,qa_stock,True,372,3
13758,noisy,google/gemini-2.5-pro,qa_factoid,True,368,4
13761,noisy,google/gemini-2.5-pro,qa_definition,True,369,3
13762,noisy,google/gemini-2.5-pro,general_quirky,True,379,4
13766,noisy,google/gemini-2.5-pro,qa_maths,True,366,4
1377,noisy,google/gemini-2.5-pro,iot_hue_lightoff,True,371,6
13774,noisy,google/gemini-2.5-pro,qa_factoid,True,369,4
13777,noisy,google/gemini-2.5-pro,qa_definition,True,369,3
13780,noisy,google/gemini-2.5-pro,qa_factoid,True,367,4
1379,noisy,google/gemini-2.5-pro,takeaway_query,True,367,4
13796,noisy,google/gemini-2.5-pro,qa_currency,True,372,3
13798,noisy,google/gemini-2.5-pro,qa_factoid,True,373,4
13799,noisy,google/gemini-2.5-pro,qa_definition,True,370,3
13819,noisy,google/gemini-2.5-pro,news_query,True,369,3
13823,noisy,google/gemini-2.5-pro,general_quirky,True,368,4
13847,noisy,google/gemini-2.5-pro,qa_currency,True,371,3
13853,noisy,google/gemini-2.5-pro,qa_factoid,True,370,4
13854,noisy,google/gemini-2.5-pro,qa_factoid,True,367,4
13855,noisy,google/gemini-2.5-pro,music_query,True,372,3
13858,noisy,google/gemini-2.5-pro,qa_stock,True,370,3
13863,noisy,google/gemini-2.5-pro,qa_definition,True,369,3
13867,noisy,google/gemini-2.5-pro,qa_factoid,True,367,4
13869,noisy,google/gemini-2.5-pro,qa_factoid,True,372,4
13871,noisy,google/gemini-2.5-pro,qa_definition,True,369,3
13881,noisy,google/gemini-2.5-pro,qa_factoid,True,368,4
13888,noisy,google/gemini-2.5-pro,weather_query,True,371,3
13895,noisy,google/gemini-2.5-pro,qa_factoid,True,371,4
13896,noisy,google/gemini-2.5-pro,qa_currency,True,367,3
13900,noisy,google/gemini-2.5-pro,qa_definition,True,365,3
13907,noisy,google/gemini-2.5-pro,qa_definition,True,368,3
13908,noisy,google/gemini-2.5-pro,qa_definition,True,373,3
13926,noisy,google/gemini-2.5-pro,qa_factoid,True,369,4
13927,noisy,google/gemini-2.5-pro,qa_factoid,True,370,4
13929,noisy,google/gemini-2.5-pro,weather_query,True,371,3
13934,noisy,google/gemini-2.5-pro,qa_stock,True,370,3
13966,noisy,google/gemini-2.5-pro,qa_factoid,True,371,4
13974,noisy,google/gemini-2.5-pro,locations,True,367,1
13982,noisy,google/gemini-2.5-pro,qa_currency,True,367,3
13983,noisy,google/gemini-2.5-pro,general_quirky,True,367,4
13984,noisy,google/gemini-2.5-pro,general_quirky,True,365,4
13986,noisy,google/gemini-2.5-pro,general_quirky,True,367,4
13997,noisy,google/gemini-2.5-pro,qa_factoid,True,369,4
14,noisy,google/gemini-2.5-pro,general_quirky,True,368,4
1400,noisy,google/gemini-2.5-pro,general_quirky,True,367,4
14000,noisy,google/gemini-2.5-pro,qa_definition,True,366,3
14001,noisy,google/gemini-2.5-pro,qa_factoid,True,371,4
1401,noisy,google/gemini-2.5-pro,general_quirky,True,367,4
14011,noisy,google/gemini-2.5-pro,qa_factoid,True,370,4
14015,noisy,google/gemini-2.5-pro,general_quirky,True,368,4
14023,noisy,google/gemini-2.5-pro,qa_definition,True,365,3
14025,noisy,google/gemini-2.5-pro,qa_maths,True,367,4
14026,noisy,google/gemini-2.5-pro,qa_maths,True,393,4
14029,noisy,google/gemini-2.5-pro,qa_currency,True,373,3
14033,noisy,google/gemini-2.5-pro,qa_factoid,True,369,4
14038,noisy,google/gemini-2.5-pro,qa_factoid,True,369,4
1404,noisy,google/gemini-2.5-pro,weather_query,True,375,3
14040,noisy,google/gemini-2.5-pro,qa_factoid,True,367,4
14044,noisy,google/gemini-2.5-pro,qa_currency,True,371,3
14053,noisy,google/gemini-2.5-pro,qa_factoid,True,370,4
14063,noisy,google/gemini-2.5-pro,qa_factoid,True,370,4
14071,noisy,google/gemini-2.5-pro,general_quirky,True,369,4
14074,noisy,google/gemini-2.5-pro,qa_currency,True,370,3
14083,noisy,google/gemini-2.5-pro,qa_factoid,True,369,4
14090,noisy,google/gemini-2.5-pro,qa_stock,True,366,3
14096,noisy,google/gemini-2.5-pro,qa_factoid,True,368,4
14101,noisy,google/gemini-2.5-pro,social_query,True,370,3
14115,noisy,google/gemini-2.5-pro,qa_definition,True,368,3
14116,noisy,google/gemini-2.5-pro,createoradd,True,367,3
14117,noisy,google/gemini-2.5-pro,qa_factoid,True,369,4
14118,noisy,google/gemini-2.5-pro,qa_factoid,True,368,4
14126,noisy,google/gemini-2.5-pro,music_query,True,366,3
1413,noisy,google/gemini-2.5-pro,iot_coffee,True,371,3
14130,noisy,google/gemini-2.5-pro,qa_stock,True,371,3
14138,noisy,google/gemini-2.5-pro,qa_definition,True,372,3
14142,noisy,google/gemini-2.5-pro,qa_currency,True,369,3
14147,noisy,google/gemini-2.5-pro,qa_definition,True,365,3
14150,noisy,google/gemini-2.5-pro,qa_definition,True,367,3
14151,noisy,google/gemini-2.5-pro,qa_definition,True,371,3
14154,noisy,google/gemini-2.5-pro,query,True,366,1
14163,noisy,google/gemini-2.5-pro,locations,True,368,1
14169,noisy,google/gemini-2.5-pro,qa_factoid,True,370,4
14170,noisy,google/gemini-2.5-pro,qa_factoid,True,369,4
14179,noisy,google/gemini-2.5-pro,transport_query,True,371,3
14189,noisy,google/gemini-2.5-pro,qa_stock,True,371,3
14190,noisy,google/gemini-2.5-pro,qa_stock,True,370,3
14214,noisy,google/gemini-2.5-pro,transport_query,True,371,3
14223,noisy,google/gemini-2.5-pro,qa_maths,True,369,4
14228,noisy,google/gemini-2.5-pro,qa_currency,True,372,3
14229,noisy,google/gemini-2.5-pro,qa_factoid,True,370,4
1423,noisy,google/gemini-2.5-pro,qa_factoid,True,367,4
14239,noisy,google/gemini-2.5-pro,qa_currency,True,372,3
14243,noisy,google/gemini-2.5-pro,qa_factoid,True,365,4
14246,noisy,google/gemini-2.5-pro,qa_factoid,True,369,4
1425,noisy,google/gemini-2.5-pro,news_query,True,371,3
14253,noisy,google/gemini-2.5-pro,qa_stock,True,368,3
14268,noisy,google/gemini-2.5-pro,qa_maths,True,371,4
1427,noisy,google/gemini-2.5-pro,iot_hue_lightchange,True,369,6
14272,noisy,google/gemini-2.5-pro,qa_definition,True,370,3
1428,noisy,google/gemini-2.5-pro,iot_hue_lightchange,True,366,6
14283,noisy,google/gemini-2.5-pro,qa_factoid,True,367,4
14304,noisy,google/gemini-2.5-pro,qa_currency,True,372,3
14306,noisy,google/gemini-2.5-pro,qa_factoid,True,369,4
14308,noisy,google/gemini-2.5-pro,qa_factoid,True,371,4
14315,noisy,google/gemini-2.5-pro,general_quirky,True,374,4
14316,noisy,google/gemini-2.5-pro,qa_factoid,True,367,4
14317,noisy,google/gemini-2.5-pro,qa_factoid,True,368,4
14323,noisy,google/gemini-2.5-pro,qa_factoid,True,369,4
14330,noisy,google/gemini-2.5-pro,qa_factoid,True,368,4
14339,noisy,google/gemini-2.5-pro,qa_factoid,True,374,4
14342,noisy,google/gemini-2.5-pro,qa_stock,True,372,3
14347,noisy,google/gemini-2.5-pro,general_quirky,True,367,4
14348,noisy,google/gemini-2.5-pro,qa_factoid,True,372,4
14354,noisy,google/gemini-2.5-pro,general_quirky,True,371,4
14355,noisy,google/gemini-2.5-pro,general_quirky,True,372,4
14356,noisy,google/gemini-2.5-pro,general_quirky,True,374,4
14367,noisy,google/gemini-2.5-pro,qa_factoid,True,369,4
14368,noisy,google/gemini-2.5-pro,qa_factoid,True,375,4
14370,noisy,google/gemini-2.5-pro,qa_factoid,True,369,4
14378,noisy,google/gemini-2.5-pro,qa_definition,True,365,3
14382,noisy,google/gemini-2.5-pro,qa_factoid,True,369,4
14395,noisy,google/gemini-2.5-pro,qa_factoid,True,370,4
1440,noisy,google/gemini-2.5-pro,play_music,True,375,3
14406,noisy,google/gemini-2.5-pro,qa_stock,True,371,3
14412,noisy,google/gemini-2.5-pro,qa_factoid,True,372,4
14414,noisy,google/gemini-2.5-pro,news_query,True,369,3
14417,noisy,google/gemini-2.5-pro,qa_factoid,True,369,4
14418,noisy,google/gemini-2.5-pro,qa_factoid,True,375,4
14419,noisy,google/gemini-2.5-pro,qa_factoid,True,372,4
14429,noisy,google/gemini-2.5-pro,qa_definition,True,367,3
14437,noisy,google/gemini-2.5-pro,qa_currency,True,371,3
14440,noisy,google/gemini-2.5-pro,qa_factoid,True,369,4
14442,noisy,google/gemini-2.5-pro,locations,True,366,1
14444,noisy,google/gemini-2.5-pro,qa_factoid,True,371,4
14449,noisy,google/gemini-2.5-pro,qa_factoid,True,369,4
14453,noisy,google/gemini-2.5-pro,qa_currency,True,369,3
14457,noisy,google/gemini-2.5-pro,general_quirky,True,364,4
14461,noisy,google/gemini-2.5-pro,remove,True,370,1
14465,noisy,google/gemini-2.5-pro,transport_query,True,366,3
14473,noisy,google/gemini-2.5-pro,general_quirky,True,370,4
14475,noisy,google/gemini-2.5-pro,qa_stock,True,368,3
14481,noisy,google/gemini-2.5-pro,general_quirky,True,369,4
1449,noisy,google/gemini-2.5-pro,datetime_query,True,374,3
14490,noisy,google/gemini-2.5-pro,qa_factoid,True,373,4
14498,noisy,google/gemini-2.5-pro,qa_definition,True,369,3
14504,noisy,google/gemini-2.5-pro,qa_factoid,True,370,4
14505,noisy,google/gemini-2.5-pro,qa_factoid,True,371,4
14508,noisy,google/gemini-2.5-pro,play_audiobook,True,376,4
14509,noisy,google/gemini-2.5-pro,qa_factoid,True,368,4
14241,noisy,google/gemini-2.5-pro,qa_currency,True,373,3
1452,noisy,google/gemini-2.5-pro,alarm_remove,True,368,3
14526,noisy,google/gemini-2.5-pro,qa_currency,True,370,3
14530,noisy,google/gemini-2.5-pro,alarm_set,True,370,3
14539,noisy,google/gemini-2.5-pro,locations,True,369,1
1454,noisy,google/gemini-2.5-pro,transport_query,True,369,3
14544,noisy,google/gemini-2.5-pro,qa_stock,True,373,3
14545,noisy,google/gemini-2.5-pro,qa_factoid,True,368,4
14549,noisy,google/gemini-2.5-pro,lists_createoradd,True,379,5
14553,noisy,google/gemini-2.5-pro,qa_factoid,True,370,4
14555,noisy,google/gemini-2.5-pro,qa_stock,True,375,3
14564,noisy,google/gemini-2.5-pro,qa_factoid,True,371,4
14567,noisy,google/gemini-2.5-pro,qa_factoid,True,371,4
1458,noisy,google/gemini-2.5-pro,weather_query,True,369,3
14585,noisy,google/gemini-2.5-pro,transport_query,True,375,3
14591,noisy,google/gemini-2.5-pro,qa_definition,True,371,3
14592,noisy,google/gemini-2.5-pro,qa_definition,True,373,3
14597,noisy,google/gemini-2.5-pro,qa_factoid,True,370,4
14599,noisy,google/gemini-2.5-pro,qa_currency,True,364,3
14601,noisy,google/gemini-2.5-pro,qa_factoid,True,377,4
14605,noisy,google/gemini-2.5-pro,qa_factoid,True,367,4
14608,noisy,google/gemini-2.5-pro,qa_factoid,True,371,4
14615,noisy,google/gemini-2.5-pro,qa_maths,True,369,4
14620,noisy,google/gemini-2.5-pro,qa_currency,True,365,3
